"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Wrobleski, Justin",680736,"LAD","SI","Sinker",0.8,1,"142",7.9,"53","0.347","0.531","0.403",8.1,3.8,28.6,"0.364","0.505","0.4",31.9
"Yoho, Craig",684974,"CLE","CH","Changeup",2.4,4,"179",46.7,"53","0.143","0.306","0.222",35.6,28.3,25.9,"0.195","0.278","0.233",25.7
"Cruz, Steven",674444,"KC","FC","Cutter",2.5,5,"199",28.1,"53","0.184","0.224","0.244",31.3,20.8,30.6,"0.199","0.257","0.228",23.1
"Poulin, PJ",676571,"WSH","ST","Sweeper",0.5,1,"224",35.3,"53","0.178","0.378","0.303",29,26.4,21.2,"0.204","0.439","0.336",45.2
"Cabrera, Edward",665795,"CHC","CU","Curveball",0.1,0,"238",19.8,"53","0.191","0.468","0.308",34.5,39.6,25.6,"0.192","0.343","0.28",48.1
"Liberatore, Matthew",669461,"STL","CU","Curveball",-1.3,-4,"315",16.5,"52","0.188","0.458","0.288",38.5,50,21,"0.184","0.356","0.251",34.8
"Lange, Alex",656638,"KC","SI","Sinker",-1.8,-4,"208",23.6,"52","0.317","0.61","0.457",19.3,17.3,26.5,"0.305","0.522","0.426",53.1
"Wacha, Michael",608379,"KC","SL","Slider",-1.3,-3,"194",8.6,"52","0.32","0.52","0.366",29.7,15.4,14.5,"0.296","0.429","0.318",32.6
"Keller, Mitch",656605,"PIT","SL","Slider",0.5,1,"180",9.5,"52","0.234","0.362","0.286",21.5,17.3,15.3,"0.286","0.42","0.33",35.9
"Severino, Luis",622663,"ATH","FF","4-Seam Fastball",-0.4,-1,"230",21.2,"52","0.298","0.447","0.357",26.1,30.8,17.8,"0.233","0.369","0.3",48.4
"Ashby, Aaron",676879,"MIL","SL","Slider",3.3,5,"165",13.8,"52","0.12","0.12","0.131",57.1,57.7,37.5,"0.113","0.131","0.129",25
"Roberts, Ethan",681799,"CHC","FC","Cutter",-1.7,-3,"196",45,"52","0.286","0.524","0.412",18.9,11.5,11.8,"0.258","0.406","0.364",47.2
"Smith, Cade",671922,"CLE","FS","Split-Finger",1.8,4,"235",24.7,"52","0.106","0.106","0.127",43.6,44.2,23,"0.121","0.172","0.18",34.6
"Ritchie, JR",702275,"ATL","CH","Changeup",-2.6,-5,"177",17.3,"52","0.283","0.5","0.38",23.7,19.2,16.7,"0.263","0.506","0.355",45.9
"Adam, Jason",592094,"SD","SL","Slider",3,6,"210",38.1,"52","0.2","0.28","0.244",38.2,17.3,20,"0.231","0.325","0.258",36.6
"Rodriguez, Grayson",680570,"LAA","CH","Changeup",-0.1,0,"240",23.6,"52","0.213","0.34","0.303",39.5,32.7,18.3,"0.238","0.427","0.323",41.9
"Funderburk, Kody",681892,"MIN","SI","Sinker",0.8,2,"221",35.2,"52","0.231","0.385","0.353",10.7,11.5,20,"0.3","0.474","0.406",36.1
"Sullivan, Sean",807743,"COL","FF","4-Seam Fastball",-3.1,-6,"189",45.9,"52","0.419","0.814","0.549",15.7,13.5,14.3,"0.266","0.491","0.385",47.2
"Kay, Anthony",641743,"CWS","SL","Slider",-1.4,-2,"122",5.9,"52","0.217","0.239","0.278",29.7,38.5,20.4,"0.191","0.272","0.258",46.2
"Madden, Ty",680744,"DET","FF","4-Seam Fastball",1.6,3,"182",33.5,"52","0.209","0.209","0.294",17.3,17.3,16.4,"0.203","0.261","0.287",38.2
"Cornelio, Riley",683000,"WSH","FF","4-Seam Fastball",-0.4,-1,"183",44.6,"52","0.286","0.343","0.386",15.8,9.6,10,"0.242","0.388","0.38",50
"Weiss, Ryan",680802,"HOU","FF","4-Seam Fastball",-4.9,-10,"196",37,"52","0.409","0.886","0.566",15.6,17.3,16.1,"0.356","0.717","0.491",57.1
"Hoppe, Alex",695380,"BAL","FF","4-Seam Fastball",-1,-2,"189",36.6,"52","0.25","0.432","0.353",17.6,23.1,22.6,"0.247","0.381","0.334",40.6
"Povich, Cade",700249,"BAL","FF","4-Seam Fastball",1.8,4,"204",45,"52","0.191","0.34","0.272",20.2,15.4,15.1,"0.242","0.455","0.335",35.9
"Watson, Ryan",670245,"LAA","FF","4-Seam Fastball",-0.8,-2,"181",19.6,"52","0.289","0.4","0.353",21.1,15.4,13.1,"0.284","0.459","0.369",45.9
"Junk, Janson",676083,"MIA","CH","Changeup",-0.4,-1,"253",18.1,"52","0.306","0.367","0.311",27.6,13.5,9.5,"0.288","0.366","0.302",52.3
"Glasnow, Tyler",607192,"LAD","CU","Curveball",0.7,1,"177",29.5,"52","0.082","0.184","0.144",50,57.7,33,"0.08","0.131","0.125",42.1
"Fermin, José",820862,"LAA","SI","Sinker",-0.3,-1,"213",29.6,"51","0.293","0.439","0.391",20.9,11.8,10.9,"0.299","0.398","0.38",45.7
"Rodón, Carlos",607074,"NYY","SL","Slider",-0.8,-2,"201",24.3,"51","0.208","0.417","0.292",32.3,41.2,22.6,"0.181","0.288","0.224",35.7
"Petersen, Michael",656848,"MIA","SL","Slider",1.1,3,"221",26.6,"51","0.204","0.327","0.246",35.8,31.4,23.9,"0.205","0.327","0.245",39.4
"Corbin, Patrick",571578,"TOR","CH","Changeup",0.4,1,"247",17.5,"51","0.208","0.271","0.242",29,15.7,10.7,"0.258","0.365","0.29",29.3
"Doval, Camilo",666808,"PIT","FC","Cutter",-1.5,-3,"220",28.8,"51","0.342","0.474","0.437",18.2,7.8,10.5,"0.226","0.313","0.336",45.9
"Marinaccio, Ron",676760,"CIN","FC","Cutter",-0.4,-1,"200",20.5,"51","0.273","0.455","0.365",24.4,13.7,18.9,"0.284","0.418","0.356",43.2
"Kilian, Caleb",668873,"PHI","CU","Curveball",-2.2,-4,"187",23.8,"51","0.271","0.438","0.327",39.8,39.2,25.3,"0.221","0.382","0.283",32.1
"Speier, Gabe",642100,"SEA","SI","Sinker",-1.5,-2,"151",31.4,"51","0.31","0.476","0.396",12.8,7.8,18.2,"0.265","0.426","0.354",43.6
"Anderson, Drew",623454,"DET","CU","Curveball",-0.4,-1,"271",22.6,"51","0.261","0.457","0.344",35.5,35.3,26.1,"0.191","0.302","0.258",46.4
"Scholtens, Jesse",669947,"TB","SL","Slider",-1.1,-2,"195",32.4,"51","0.245","0.49","0.377",14.7,9.8,11.6,"0.339","0.581","0.403",43.2
"Miles, Spencer",693686,"TOR","SL","Slider",-0.3,-1,"196",16.4,"51","0.28","0.34","0.299",19.4,23.5,17.1,"0.23","0.279","0.231",28.9
"Adams, Travis",701519,"MIN","CH","Changeup",-0.5,-1,"173",27.9,"51","0.25","0.375","0.312",37.5,31.4,29.1,"0.184","0.237","0.212",18.8
"Sale, Chris",519242,"ATL","CH","Changeup",1.4,3,"222",11.3,"50","0.286","0.367","0.281",34.2,2,3,"0.322","0.439","0.323",42.9
"Civale, Aaron",650644,"CHC","FF","4-Seam Fastball",-3.6,-7,"182",12.5,"50","0.348","0.783","0.476",10.8,10,7.2,"0.311","0.662","0.427",64.3
"Maton, Phil",664208,"CHC","FC","Cutter",-0.3,-1,"201",36.8,"50","0.325","0.375","0.346",23.2,22,16.9,"0.328","0.494","0.396",46.9
"Morillo, Juan",666661,"AZ","CH","Changeup",1.6,3,"163",21.4,"50","0.196","0.261","0.23",29.1,24,21.1,"0.19","0.24","0.218",17.1
"Hoffman, Jeff",656546,"MIN","FS","Split-Finger",-0.3,-1,"211",21.8,"50","0.292","0.354","0.301",33.9,22,17.7,"0.247","0.328","0.267",29.7
"Yarbrough, Ryan",642232,"NYY","CH","Changeup",0.6,1,"150",20.9,"50","0.245","0.286","0.262",32.3,22,21.2,"0.251","0.341","0.264",23.7
"Raley, Brooks",548384,"PHI","FC","Cutter",1.8,4,"198",28.7,"50","0.175","0.275","0.253",30.6,26,32.5,"0.134","0.228","0.228",25
"Gore, MacKenzie",669022,"TEX","FC","Cutter",-1.5,-3,"174",7.7,"50","0.256","0.651","0.419",26.4,26,27.7,"0.275","0.572","0.403",56.7
"Fuentes, Didier",800311,"ATL","SL","Slider",1.8,4,"199",23,"50","0.149","0.191","0.171",39.4,40,30.8,"0.136","0.197","0.164",28.6
"Thornton, Zac",804267,"NYM","FC","Cutter",0.3,1,"186",29.2,"50","0.279","0.419","0.373",18.3,10,14.7,"0.285","0.458","0.354",35
"Cole, Gerrit",543037,"NYY","CH","Changeup",-0.2,0,"181",14.9,"50","0.224","0.388","0.27",22,20,18.9,"0.249","0.36","0.273",25.6
"Pérez, Cionel",672335,"NYM","SI","Sinker",-0.7,-1,"204",29.1,"50","0.311","0.511","0.396",14.6,8,13.8,"0.285","0.541","0.384",53.7
"Hudson, Bryan",663542,"CWS","ST","Sweeper",-2,-4,"217",26.5,"50","0.326","0.419","0.361",23.7,18,13,"0.209","0.251","0.246",32.4
"Pfaadt, Brandon",694297,"AZ","CH","Changeup",-0.8,-2,"201",15.5,"50","0.319","0.553","0.377",25.5,18,16.1,"0.286","0.475","0.337",38.5
"Bieber, Shane",669456,"TOR","FF","4-Seam Fastball",-0.3,-1,"254",34.1,"50","0.22","0.537","0.368",13.3,16,14.3,"0.28","0.673","0.441",47.1
"Scherzer, Max",453286,"TOR","SL","Slider",-4.5,-7,"158",23.7,"50","0.289","0.711","0.443",21.8,20,13.2,"0.256","0.532","0.369",34.3
"Boyd, Matthew",571510,"CHC","SL","Slider",0.9,2,"190",15.4,"50","0.174","0.196","0.207",41,44,25.3,"0.187","0.264","0.234",25
"Skubal, Tarik",669373,"LAD","SL","Slider",1.6,4,"220",13.7,"49","0.208","0.375","0.267",29.6,22.4,23.4,"0.246","0.351","0.258",36.8
"Watson, Ryan",670245,"LAA","ST","Sweeper",1.8,4,"201",21.7,"49","0.143","0.204","0.169",34.4,32.7,17.8,"0.215","0.308","0.226",33.3
"Ray, Robbie",592662,"SD","CU","Curveball",1.7,4,"240",10.7,"49","0.156","0.2","0.2",35.9,30.6,24.2,"0.193","0.251","0.234",40
"Funderburk, Kody",681892,"MIN","FC","Cutter",2.2,5,"209",33.3,"49","0.163","0.186","0.221",35.5,28.6,29.8,"0.147","0.207","0.219",17.2
"Wheeler, Zack",554430,"PHI","FC","Cutter",0.4,1,"200",10.8,"49","0.273","0.455","0.351",20.8,20.4,27.8,"0.268","0.397","0.329",44.1
"Severino, Luis",622663,"ATH","FC","Cutter",-1.3,-3,"225",20.7,"49","0.3","0.475","0.438",18.1,8.2,12.1,"0.242","0.388","0.349",22.2
"Dotel, Wilber",696062,"PIT","FF","4-Seam Fastball",1.8,4,"209",46.1,"49","0.186","0.256","0.23",16.3,26.5,21.3,"0.228","0.337","0.288",62.5
"Houser, Adrian",605288,"SF","SL","Slider",-1.9,-3,"162",10,"49","0.283","0.565","0.402",16.7,12.2,13.3,"0.282","0.584","0.37",40.5
"Bachar, Lake",669199,"PIT","ST","Sweeper",-0.8,-2,"188",17.5,"49","0.256","0.372","0.324",36.8,28.6,18.7,"0.254","0.438","0.344",48.3
"Shugart, Chase",663767,"PHI","SI","Sinker",2.9,6,"193",28.4,"49","0.182","0.273","0.234",23.2,44.9,37.9,"0.206","0.395","0.294",39.1
"Rea, Colin",607067,"CHC","ST","Sweeper",1.8,3,"178",8.9,"49","0.13","0.261","0.197",29.8,30.6,19,"0.125","0.269","0.199",19.4
"Aleman, Franco",680916,"CLE","FF","4-Seam Fastball",1.4,3,"201",67.2,"49","0.209","0.302","0.281",23,30.6,27.8,"0.16","0.249","0.239",42.9
"Martin, Davis",663436,"CWS","CU","Curveball",-0.6,-2,"278",14.1,"49","0.2","0.356","0.26",40.4,42.9,25,"0.219","0.38","0.282",40
"Hall, DL",669084,"MIL","SI","Sinker",1.9,4,"225",37.5,"49","0.184","0.184","0.277",8.4,6.1,7.9,"0.286","0.381","0.369",27.8
"Drohan, Shane",675660,"MIL","FC","Cutter",1.7,3,"172",11.8,"49","0.295","0.386","0.344",16.2,4.1,11.1,"0.327","0.492","0.374",34.9
"O'Brien, Riley",676617,"STL","ST","Sweeper",0.9,2,"241",30.2,"49","0.051","0.051","0.183",47.4,40.8,17.9,"0.109","0.162","0.238",21.1
"Maton, Phil",664208,"CHC","CU","Curveball",-3.3,-5,"158",28.9,"49","0.25","0.523","0.355",32.1,38.8,24.4,"0.215","0.39","0.294",38.5
"Soto, Gregory",642397,"PIT","ST","Sweeper",0.5,1,"152",17.5,"48","0.133","0.244","0.194",45.2,56.3,37,"0.095","0.163","0.147",22.2
"Waldron, Matt",663362,"TOR","KN","Knuckleball",-3.1,-5,"172",29.2,"48","0.304","0.543","0.374",20.3,27.1,24.5,"0.23","0.325","0.258",39.4
"Mize, Casey",663554,"SD","SI","Sinker",1.3,2,"159",10.8,"48","0.279","0.395","0.324",15.9,10.4,20.8,"0.295","0.399","0.326",35
"Peterson, David",656849,"CHC","CU","Curveball",-3.3,-6,"190",10.4,"48","0.326","0.558","0.443",32.8,31.3,22.7,"0.262","0.363","0.306",51.7
"Bradley, Taj",671737,"MIN","CU","Curveball",-3.3,-7,"208",9.3,"48","0.222","0.489","0.323",35.7,52.1,22.9,"0.194","0.351","0.262",35
"Vásquez, Randy",681190,"SD","CU","Curveball",-2.6,-5,"174",10.1,"48","0.295","0.477","0.414",19.4,16.7,10.8,"0.309","0.437","0.367",47.2
"Agnos, Zach",688642,"COL","SI","Sinker",-0.2,0,"141",12.5,"48","0.341","0.415","0.357",2.7,0,0,"0.306","0.413","0.366",39.5
"Palencia, Daniel",694037,"CHC","FF","4-Seam Fastball",1.8,4,"191",66.1,"48","0.227","0.273","0.246",23.1,27.1,22.4,"0.261","0.413","0.314",28.1
"Warren, Austin",681810,"NYM","SI","Sinker",-0.3,-1,"163",25,"48","0.189","0.432","0.326",5.2,25,26.7,"0.199","0.376","0.336",46.2
"Schultz, Noah",702273,"CWS","FC","Cutter",-0.3,-1,"241",21,"48","0.25","0.4","0.334",19,12.5,14.3,"0.283","0.483","0.376",33.3
"Morris, Andrew",702193,"MIN","FC","Cutter",0.7,1,"185",19.2,"48","0.217","0.348","0.3",25,25,22.2,"0.229","0.362","0.272",41.2
"Poulin, PJ",676571,"WSH","FF","4-Seam Fastball",-0.6,-1,"189",29.8,"48","0.22","0.39","0.324",9.9,12.5,9.4,"0.298","0.545","0.407",51.4
"Speier, Gabe",642100,"SEA","FF","4-Seam Fastball",2.4,5,"189",39.3,"48","0.116","0.279","0.199",29.9,35.4,22.4,"0.167","0.406","0.269",35.7
"Watson, Ryan",670245,"LAA","SI","Sinker",-1.5,-2,"157",17,"48","0.275","0.6","0.416",15.4,4.2,7.7,"0.35","0.619","0.46",33.3
"Slaten, Justin",686580,"BOS","FC","Cutter",-1.8,-4,"211",41.5,"48","0.395","0.605","0.439",18.6,14.6,22.6,"0.316","0.506","0.375",44.7
"Garcia, Rico",670329,"BAL","SL","Slider",1.3,2,"146",20.1,"48","0.209","0.349","0.279",26,12.5,24,"0.255","0.375","0.307",34.2
"deGrom, Jacob",594798,"TEX","CH","Changeup",0.6,1,"246",12.5,"48","0.229","0.25","0.232",43.2,33.3,22.2,"0.239","0.333","0.246",37.5
"Mikolas, Miles",571945,"WSH","CU","Curveball",-1.1,-3,"273",15,"48","0.349","0.442","0.35",22.4,20.8,12,"0.251","0.399","0.309",35.3
"Tolle, Payton",801139,"BOS","CU","Curveball",1.7,2,"138",8.5,"48","0.149","0.277","0.191",48.5,56.3,34.6,"0.128","0.215","0.157",35
"Prielipp, Connor",687570,"MIN","CH","Changeup",0.6,1,"159",11.3,"48","0.227","0.5","0.321",21,18.8,23.7,"0.253","0.481","0.327",43.2
"Ritchie, JR",702275,"ATL","FF","4-Seam Fastball",-3.8,-7,"184",18,"48","0.243","0.541","0.413",20.6,18.8,17.6,"0.227","0.417","0.371",46.4
"Pearson, Nate",663878,"KC","FF","4-Seam Fastball",0.6,1,"181",41.4,"48","0.225","0.275","0.3",19.8,10.4,10.6,"0.286","0.482","0.39",42.9
"Sproat, Brandon",687075,"MIL","CU","Curveball",-3.8,-6,"166",9.8,"48","0.214","0.595","0.386",32,37.5,20.7,"0.234","0.516","0.363",54.2
"Franco, Jose",683742,"CIN","FF","4-Seam Fastball",-0.6,-1,"160",46,"48","0.243","0.514","0.405",9.6,12.5,17.6,"0.28","0.504","0.417",45.2
"Winn, Cole",668390,"TEX","FC","Cutter",0.4,1,"208",31,"48","0.262","0.381","0.317",22,2.1,5,"0.333","0.482","0.393",42.9
"Matsui, Yuki",673513,"SD","SL","Slider",2.8,6,"228",30.3,"48","0.093","0.116","0.141",40.4,25,28.6,"0.149","0.25","0.214",18.8
"Aldegheri, Sam",691951,"LAA","CH","Changeup",0.7,1,"189",31,"48","0.227","0.455","0.311",33.3,22.9,16.4,"0.233","0.436","0.294",40
"Nardi, Andrew",677053,"MIA","FF","4-Seam Fastball",1.1,2,"181",47.9,"48","0.25","0.3","0.311",29,29.2,25,"0.252","0.406","0.345",48.1
"Sisk, Evan",681895,"PIT","SI","Sinker",-1,-2,"232",31.2,"48","0.314","0.514","0.462",15.7,12.5,23.1,"0.303","0.49","0.43",46.7
"Lorenzen, Michael",547179,"COL","CU","Curveball",-1.3,-3,"236",11.2,"48","0.326","0.565","0.378",23.8,18.8,16.1,"0.291","0.487","0.333",47.4
"Burke, Brock",656271,"CIN","CH","Changeup",-0.7,-1,"157",17,"47","0.25","0.432","0.33",30.9,17,14.8,"0.284","0.494","0.355",36.1
"Holmes, Clay",605280,"CHC","CH","Changeup",0.8,1,"134",14.9,"47","0.213","0.234","0.199",29.3,27.7,17.1,"0.258","0.327","0.253",55.9
"Buehler, Walker",621111,"SD","CH","Changeup",-4.7,-9,"197",10,"47","0.37","0.674","0.468",28.1,25.5,17.4,"0.338","0.563","0.391",55.9
"Drohan, Shane",675660,"MIL","CU","Curveball",-0.7,-1,"199",13.7,"47","0.293","0.439","0.366",25.9,25.5,18.8,"0.277","0.397","0.335",30
"Dollander, Chase",801403,"COL","SI","Sinker",0.8,1,"178",24,"47","0.225","0.325","0.331",15.4,6.4,15,"0.283","0.407","0.343",44.7
"Yates, Kirby",489446,"PIT","FS","Split-Finger",-1,-2,"178",32.2,"47","0.225","0.35","0.334",35.6,21.3,17.9,"0.224","0.317","0.302",43.3
"Ribalta, Orlando",687377,"WSH","SL","Slider",1.4,3,"245",39.5,"47","0.214","0.333","0.285",26,14.9,9.5,"0.219","0.43","0.32",31.4
"Fried, Max",608331,"NYY","CH","Changeup",2.1,3,"151",12.5,"47","0.178","0.222","0.198",29.1,27.7,21,"0.229","0.279","0.241",25
"Sterner, Justin",686993,"ATH","ST","Sweeper",-1.2,-3,"215",29.6,"47","0.178","0.467","0.269",43.3,38.3,22,"0.161","0.259","0.196",39.3
"Kremer, Dean",665152,"MIN","FF","4-Seam Fastball",-0.1,0,"197",25.5,"47","0.25","0.675","0.383",16.1,14.9,14.6,"0.262","0.59","0.375",41.7
"Lange, Alex",656638,"KC","CH","Changeup",-1.8,-3,"191",21.6,"47","0.286","0.452","0.344",30.4,29.8,17.7,"0.219","0.342","0.275",41.4
"Ritchie, JR",702275,"ATL","SI","Sinker",2.5,5,"212",20.7,"47","0.154","0.179","0.227",15.7,8.5,21.1,"0.259","0.408","0.358",40
"Nunez, Anthony",689296,"BAL","FF","4-Seam Fastball",-0.6,-1,"219",28.6,"47","0.293","0.61","0.407",24,14.9,12.5,"0.251","0.474","0.341",36.1
"Akin, Keegan",669211,"BAL","FF","4-Seam Fastball",1.3,3,"219",49.4,"47","0.231","0.41","0.313",19,23.4,17.5,"0.216","0.356","0.291",41.9
"Sproat, Brandon",687075,"MIL","ST","Sweeper",-1.5,-3,"174",10.3,"47","0.171","0.341","0.297",40.3,40.4,19.4,"0.156","0.286","0.254",27.3
"Cano, Yennier",666974,"BAL","FS","Split-Finger",-0.5,-1,"168",27.2,"47","0.289","0.333","0.3",33.3,29.8,18.9,"0.282","0.431","0.324",38.7
"Hart, Kyle",606996,"SD","ST","Sweeper",0,0,"208",26.9,"47","0.233","0.442","0.327",23.7,19.1,13.4,"0.192","0.319","0.259",32.4
"Legumina, Casey",668984,"TB","SI","Sinker",1.9,3,"176",21.9,"47","0.293","0.341","0.326",10.8,6.4,10,"0.332","0.463","0.382",28.2
"Detmers, Reid",672282,"LAA","CH","Changeup",-0.6,-1,"221",10,"47","0.256","0.512","0.326",37.1,17,16,"0.259","0.498","0.324",32.4
"Bassitt, Chris",605135,"BAL","FC","Cutter",-1.6,-3,"219",22.4,"47","0.341","0.537","0.403",21.4,17,11.1,"0.305","0.455","0.365",38.2
"King, Bryan",687911,"HOU","ST","Sweeper",-2.3,-6,"237",28.4,"47","0.395","0.628","0.463",21.7,14.9,10.6,"0.322","0.469","0.37",27.8
"Erceg, Lucas",668674,"KC","FF","4-Seam Fastball",-1.1,-3,"236",29.1,"47","0.317","0.488","0.391",18.8,12.8,7.9,"0.306","0.489","0.387",42.9
"McCullers Jr., Lance",621121,"MIL","FC","Cutter",0.2,0,"219",27.6,"46","0.282","0.462","0.376",21.7,17.4,23.5,"0.285","0.431","0.366",48.4
"Domínguez, Seranthony",622554,"SEA","ST","Sweeper",-1.1,-3,"233",29.1,"46","0.214","0.381","0.316",33,30.4,21.5,"0.181","0.33","0.253",27.6
"Waguespack, Jacob",621097,"DET","FF","4-Seam Fastball",3.3,5,"156",47.7,"46","0.125","0.2","0.198",25.3,17.4,17,"0.196","0.266","0.254",30.3
"Holton, Tyler",663947,"DET","SI","Sinker",1,2,"161",18.6,"46","0.341","0.409","0.347",10.7,13,20.7,"0.287","0.391","0.311",42.1
"Buehler, Walker",621111,"SD","ST","Sweeper",-1.9,-3,"143",7.2,"46","0.233","0.535","0.345",28.9,30.4,18.4,"0.182","0.413","0.28",27.6
"Garcia, Brandyn",805299,"AZ","ST","Sweeper",3.5,5,"140",30.9,"46","0.067","0.067","0.093",53,58.7,35.5,"0.091","0.137","0.11",16.7
"Beeks, Jalen",656222,"TEX","CH","Changeup",-1.2,-2,"163",40,"46","0.238","0.405","0.312",36,19.6,17,"0.278","0.521","0.368",36.4
"Anderson, Grant",681982,"MIL","SI","Sinker",2,3,"166",22.6,"46","0.205","0.359","0.295",10.1,6.5,15,"0.215","0.309","0.285",37.8
"Fairbanks, Pete",664126,"MIA","FC","Cutter",-1.2,-2,"157",23.3,"46","0.263","0.526","0.396",28.9,26.1,19,"0.201","0.474","0.356",30.8
"Bello, Brayan",678394,"BOS","FC","Cutter",-2.1,-4,"208",15.4,"46","0.317","0.756","0.492",46.9,19.6,28.1,"0.32","0.692","0.454",31.3
"Kikuchi, Yusei",579328,"LAA","FF","4-Seam Fastball",-1.9,-4,"192",33.9,"46","0.341","0.477","0.354",20.6,21.7,14.7,"0.276","0.405","0.297",48.6
"Banda, Anthony",607455,"MIN","SI","Sinker",0.4,1,"162",26.6,"46","0.314","0.486","0.423",14.9,8.7,19,"0.268","0.431","0.388",34.4
"Adam, Jason",592094,"SD","CH","Changeup",-1.1,-2,"177",32.1,"46","0.279","0.349","0.304",29.5,17.4,11.1,"0.186","0.275","0.23",28.6
"Holmes, Grant",656550,"ATL","FC","Cutter",-0.7,-1,"164",9.1,"46","0.316","0.579","0.455",16.5,0,0,"0.29","0.58","0.424",34.2
"Nunez, Anthony",689296,"BAL","CH","Changeup",0.8,1,"176",22.9,"46","0.132","0.211","0.232",35.8,23.9,16.7,"0.253","0.339","0.324",46.4
"McClanahan, Shane",663556,"TB","CU","Curveball",0.5,1,"220",14.2,"46","0.211","0.342","0.309",21.6,15.2,17.5,"0.234","0.366","0.324",31.3
"Yarbrough, Ryan",642232,"NYY","FC","Cutter",1.4,3,"195",27.2,"46","0.225","0.3","0.302",18.6,10.9,13.2,"0.258","0.377","0.321",25
"Ferguson, Caleb",657571,"STL","SI","Sinker",0.7,1,"163",32.9,"46","0.256","0.333","0.312",19.7,26.1,21.8,"0.23","0.353","0.319",37
"Bigge, Hunter",685801,"TB","FF","4-Seam Fastball",1.4,2,"164",51.4,"46","0.179","0.256","0.267",18.3,13,24,"0.214","0.312","0.297",36.4
"Pfaadt, Brandon",694297,"AZ","ST","Sweeper",0.6,1,"173",13.3,"46","0.186","0.233","0.217",28.6,26.1,16.2,"0.163","0.241","0.209",32.3
"Ribalta, Orlando",687377,"WSH","FF","4-Seam Fastball",0.7,1,"174",28.1,"46","0.15","0.35","0.247",28.4,30.4,20.9,"0.169","0.422","0.292",53.6
"Lambert, Peter",663567,"HOU","SI","Sinker",0.7,1,"183",9.7,"45","0.286","0.357","0.311",4.8,2.2,8.3,"0.238","0.356","0.286",34.1
"Smith, Dylan",681916,"SF","FF","4-Seam Fastball",-1.4,-3,"201",49.4,"45","0.25","0.475","0.355",25,31.1,20.3,"0.211","0.458","0.31",53.6
"McCullers Jr., Lance",621121,"MIL","ST","Sweeper",-1.7,-2,"137",17.3,"45","0.229","0.4","0.363",30.2,33.3,25.4,"0.178","0.258","0.301",35
"Holmes, Grant",656550,"ATL","SI","Sinker",0.2,1,"217",12,"45","0.256","0.436","0.353",16.1,0,0,"0.349","0.505","0.41",52.5
"Rea, Colin",607067,"CHC","SI","Sinker",-2.4,-4,"163",8.2,"45","0.341","0.659","0.448",5.5,2.2,2.7,"0.362","0.65","0.453",40
"Varland, Louis",686973,"TOR","CH","Changeup",4.1,7,"176",17.8,"45","0.093","0.093","0.116",38.3,35.6,29.1,"0.151","0.201","0.163",25
"Scholtens, Jesse",669947,"TB","SI","Sinker",1.9,3,"147",24.5,"45","0.22","0.366","0.29",20.5,15.6,21.2,"0.265","0.419","0.328",29.4
"Sisk, Evan",681895,"PIT","CU","Curveball",1.5,3,"200",26.9,"45","0.128","0.179","0.198",29.5,31.1,21.9,"0.121","0.146","0.182",11.5
"Burrows, Mike",681347,"HOU","CU","Curveball",-0.5,-1,"226",14.4,"45","0.195","0.415","0.3",24.4,26.7,15.4,"0.229","0.44","0.32",37.9
"Griffin, Foster",656492,"CLE","FS","Split-Finger",-0.6,-1,"133",6,"45","0.222","0.289","0.223",28.2,37.8,14.9,"0.213","0.282","0.213",35.7
"Cease, Dylan",656302,"TOR","CH","Changeup",0.6,2,"255",11.4,"45","0.14","0.186","0.167",54.8,46.7,26.9,"0.159","0.214","0.186",27.3
"Dion, Will",702021,"WSH","FF","4-Seam Fastball",0.8,1,"155",43.9,"45","0.22","0.415","0.327",33.7,40,32.7,"0.188","0.335","0.265",43.5
"Bird, Jake",656234,"WSH","ST","Sweeper",0.7,2,"222",38.2,"45","0.195","0.415","0.279",34.6,31.1,21.9,"0.182","0.352","0.255",28.6
"Herrin, Tim",682120,"CLE","CU","Curveball",-0.6,-1,"193",28.5,"45","0.194","0.278","0.272",34.2,28.9,18.8,"0.183","0.304","0.281",28
"Winn, Cole",668390,"TEX","SL","Slider",-0.5,-1,"150",22.4,"45","0.182","0.386","0.274",41.7,33.3,22.4,"0.215","0.352","0.253",37.9
"Griffin, Foster",656492,"CLE","SI","Sinker",1,2,"230",10.3,"45","0.216","0.297","0.349",17.8,8.9,12.5,"0.251","0.344","0.334",27.3
"Morales, Luis",806960,"ATH","FF","4-Seam Fastball",-3.6,-6,"158",45.7,"45","0.306","0.667","0.504",9.7,15.6,15.9,"0.322","0.627","0.461",55.2
"Ureña, Walbert",700712,"LAA","ST","Sweeper",0.8,2,"267",15.3,"45","0.14","0.186","0.151",35.9,35.6,18.2,"0.211","0.349","0.251",32.1
"Detmers, Reid",672282,"LAA","CU","Curveball",0.1,0,"244",11,"44","0.2","0.4","0.332",39.8,38.6,24.6,"0.212","0.362","0.307",15
"Suarez, Robert",663158,"ATL","CH","Changeup",2.8,4,"148",31.8,"44","0.167","0.167","0.179",36.4,27.3,16.2,"0.212","0.249","0.225",20
